Feature 1,Feature 2,Label
1.63486738139254,3.628960563552961,1
-0.910950051047916,-0.00418722907774147,1
-1.148559678075692,-0.5468616874263537,1
0.6844288732814362,2.560674609823802,1
-0.7072846564526797,-0.10765011080396274,1
0.4807634786861998,1.5007649014975002,1
1.6688116138250795,3.8662031658927734,1
1.1257038949044489,2.580601859263201,1
0.8880942678766728,1.3357371661619122,1
-0.7072846564526797,-0.8584383427859781,1
-0.29995386726220663,-0.8326954094252692,1
-1.0467269807780737,-0.9297505025759663,1
-1.4880020024010858,-1.098995583996727,1
-0.23206540239712792,-1.040296644491876,1
0.4468192462536604,-0.6238087135870457,1
0.8541500354441334,-0.4168487837763996,1
-0.33389809969474604,-0.7477260283559515,1
1.3293692894996854,-0.8751882502235905,1
0.989926965174291,-1.0517994142980882,1
0.1752653867933449,-1.0148462732963135,1
-0.6393961915876009,-1.057032697318203,1
1.6009231489600007,-0.8264123735111361,1
-1.2503923753733102,-1.0704773065927673,1
-0.8091173537502979,-0.997443196959132,1
0.07343268949572672,-0.7033114877960751,1
-0.19812116996458848,-0.8107172610465124,1
-0.8091173537502979,-0.8231945109189852,1
0.4468192462536604,-0.8583533132261054,1
-1.0127827483455343,-0.9725286094932737,1
-0.028400007801891572,-0.6191788036275515,1
-0.571507726722522,-0.9588380146451976,1
0.7523173381465151,-0.44241676970248833,1
0.8880942678766728,-0.5075719147663028,1
-1.0127827483455343,-0.9412602869845178,1
-1.4201135375360072,-1.0676609662919652,1
0.582596175983818,-0.6140280832407471,1
1.465146219229843,-0.16410281758862702,1
-0.8430615861828373,-0.9697627282157927,1
1.6009231489600007,-0.7651406304473739,1
-0.7072846564526797,-0.919806450156942,1
0.41287501382112096,-1.0212898158224257,1
-0.09628847266697019,-0.7167819241529665,1
1.6688116138250795,-0.34891082096385495,1
-1.6237789321312432,-1.097049786610235,1
0.9220385003092122,-0.8755274025875899,1
0.24315385165842376,-0.6712049196290438,1
0.6844288732814362,-0.7166223664023652,1
-0.19812116996458848,-0.678491400390249,1
0.989926965174291,-0.5737615038200845,1
1.3633135219322248,-0.26508581163400513,1
0.4468192462536604,-0.6135062207442684,1
-1.0127827483455343,-0.9933497515475695,1
-0.9788385159129949,-1.0005647030359697,1
0.6504846408488968,-0.6932427387550247,1
0.6165404084163574,-0.9746151723571989,1
1.6009231489600007,-0.1778952786210425,1
-0.5036192618574432,-0.8987219549851557,1
-1.2503923753733102,-1.0445058532548892,1
-1.148559678075692,-0.990089855862017,1
-0.2660096348296672,-0.6660253642052176,1
-1.3861693051034678,-1.001554676151406,1
1.5669789165274612,-0.367703560772096,1
1.0238711976068307,-0.40093751117526,1
-0.19812116996458848,-0.8792269583503366,1
0.0055442246306478425,-0.7485363330329953,1
-0.19812116996458848,-0.6467603078038949,1
-0.19812116996458848,-0.8320418886579803,1
-1.080671213210613,-1.083752385547093,1
-1.691667396996322,-1.0933050666357147,1
1.3293692894996854,-0.8629193962521086,1
-1.5219462348336252,-1.0817589149597502,1
1.5669789165274612,-0.8375120762619763,1
1.5669789165274612,-0.6082591814344218,1
-1.1825039105082313,-0.9384262782092111,1
1.5669789165274612,-0.11648741044114128,1
1.6009231489600007,-0.5109491991948686,1
1.4312019867973036,-0.7604038964507519,1
-1.4201135375360072,-1.008447705564427,1
-1.5219462348336252,-1.0770324057579106,1
-0.29995386726220663,-1.0640022480219504,1
0.07343268949572672,-0.7149316207660742,1
0.4468192462536604,-0.9672795398023826,1
1.63486738139254,-0.4584746465015663,1
-1.0467269807780737,-0.994833288600579,1
-1.6577231645637827,-1.0398966003242267,-1
-1.3861693051034678,-0.9247404826075216,-1
-0.2660096348296672,-0.11786901974210917,-1
0.6165404084163574,-0.16991250598809474,-1
1.3633135219322248,0.35977429132473626,-1
0.9220385003092122,0.3232488544853093,-1
1.3633135219322248,1.2714308333920024,-1
0.7183731057139757,-0.3148276733073028,-1
1.4990904516623824,0.6917050445519374,-1
0.582596175983818,-0.3327079959727796,-1
0.8541500354441334,1.0593513960147876,-1
-1.2503923753733102,-0.681780621992133,-1
1.295425057067146,1.1455095495157266,-1
0.2770980840909633,0.010387292922526551,-1
-1.3522250726709284,-0.9308021624617857,-1
-1.0127827483455343,-0.7621781655548371,-1
-0.7751731213177585,-0.4497460041754903,-1
1.0917596624719095,0.6553709131633569,-1
1.0238711976068307,1.281607499142228,-1
1.2275365922020671,-0.12055326344920944,-1
1.295425057067146,-0.15264293774667748,-1
-0.8430615861828373,-0.6507981136305571,-1
-0.9448942834804555,-0.6535882773122506,-1
0.37893078138858155,0.0949587400198073,-1
1.295425057067146,0.26531862907012643,-1
-1.1146154456431525,-0.5775281871279051,-1
-1.5219462348336252,-0.9988210543077766,-1
1.3633135219322248,0.6256923896890497,-1
1.63486738139254,0.40326222054581157,-1
0.1752653867933449,0.44071772570745754,-1
0.1752653867933449,0.20554703774125782,-1
-0.5375634942899826,-0.33722735984242735,-1
0.7862615705790545,-0.31215730280711435,-1
1.5669789165274612,1.5958824003069543,-1
0.989926965174291,0.15435445605448778,-1
-0.8770058186153767,-0.35346710323847125,-1
-0.16417693753204907,-0.29290272010915314,-1
0.6504846408488968,0.47431714578516304,-1
0.8541500354441334,0.7125532071086359,-1
1.3972577543647642,0.14661169289294093,-1
-0.16417693753204907,0.1929128469569149,-1
-0.6054519591550614,-0.44780722778688004,-1
-0.7412288888852191,-0.35738162901183945,-1
-1.4540577699685464,-0.936731255551219,-1
0.24315385165842376,0.6098570550390243,-1
1.6688116138250795,1.670628551529061,-1
0.9559827327417516,0.04611666553174749,-1
-0.06234424023443081,-0.1826876737202197,-1
-0.16417693753204907,-0.39094538614457014,-1
0.4468192462536604,0.7172894925515494,-1
-0.8091173537502979,-0.713375557310612,-1
1.1257038949044489,0.7793443016187062,-1
-0.6733404240201403,-0.41042431667486823,-1
-1.4880020024010858,-0.9705344382384397,-1
-0.6054519591550614,-0.14573355285134254,-1
0.0055442246306478425,-0.2286231698786872,-1
0.7523173381465151,-0.17039757354564203,-1
-1.148559678075692,-0.8470237207616038,-1
-1.1146154456431525,-0.8562975009606938,-1
-0.19812116996458848,-0.3602721510711528,-1
1.0238711976068307,0.6551893062949511,-1
-1.5219462348336252,-0.9643620906107793,-1
0.8541500354441334,0.4720974260786656,-1
-0.4357307969923643,-0.6489201666266593,-1
-1.3522250726709284,-0.8386701912632942,-1
0.582596175983818,0.23996345083229276,-1
1.2275365922020671,0.27365147337441975,-1
-1.5558904672661646,-0.9582922861614294,-1
-0.29995386726220663,0.11109355784154203,-1
0.3110423165235027,0.19907911858103672,-1
0.7523173381465151,0.7583119357369884,-1
0.10737692192826613,-0.4250855482750769,-1
-1.3522250726709284,-0.9580246619321608,-1
0.10737692192826613,-0.10114291470791302,-1
-0.571507726722522,-0.1411517493024659,-1
0.34498654895604214,-0.1390283724865598,-1
0.7183731057139757,0.2944665216896199,-1
1.1596481273369883,1.0542407026394673,-1
1.6009231489600007,1.2786105613643202,-1
-0.16417693753204907,-0.22385705797715785,-1
1.0917596624719095,0.3007989674124206,-1
-1.5219462348336252,-0.9670146721534467,-1
-0.4357307969923643,-0.6881785682025946,-1
-1.2503923753733102,-0.8592765624563012,-1
-1.5558904672661646,-0.9882154634502198,-1
-0.7072846564526797,-0.4707643150911846,-1
0.820205803011594,-0.1746953373044419,-1
0.8880942678766728,-0.02348239386428668,-1
0.20920961922588435,0.548984513243551,-1
0.8541500354441334,0.008161515253338728,-1
0.5486519435512786,-0.30175667987106936,-1
1.1935923597695277,1.0308937019508582,-1
-0.910950051047916,-0.5398659520130016,-1
0.582596175983818,0.9797290290775498,-1
-0.16417693753204907,0.24116120190227525,-1
1.2275365922020671,1.2577624927283204,-1
-1.6237789321312432,-1.0125154072573692,-1
1.0238711976068307,-0.13731963164886274,-1
1.295425057067146,1.2897942137622869,-1
-1.6237789321312432,-1.0550129280582732,-1
-1.1146154456431525,-0.858066033536161,-1
-0.5036192618574432,-0.5587306231096937,-1
-0.9448942834804555,-0.4985662393500302,-1
1.1935923597695277,1.5174938655132377,-1
-1.589834699698704,-1.0379592942106115,-1
-0.8770058186153767,-0.6179509191468787,-1
0.6504846408488968,0.3723702505650986,-1
1.3633135219322248,0.9252359725435402,-1
0.07343268949572672,-0.24799231840342262,-1
1.5669789165274612,0.4558669334824728,-1
-1.589834699698704,-1.056208230245611,-1
-0.33389809969474604,-0.48818230684162256,-1
0.4468192462536604,0.5020404263621463,-1
1.05781543003937,0.010796915123117793,-1
0.8541500354441334,0.34050577464530357,-1
-0.910950051047916,-0.48654499570434373,-1
-1.4540577699685464,-0.8809946113896964,-1
0.24315385165842376,-0.2648685470065239,-1
1.1935923597695277,1.0012061701768022,-1
-1.318280840238389,-0.8076293465612107,-1
1.3633135219322248,0.26025603615033366,-1
-1.691667396996322,-1.086685522530594,-1
1.4312019867973036,1.1474235749804977,-1
1.1596481273369883,1.4518500192533634,-1
-1.2843366078058496,-0.9400978043205601,-1
-0.7072846564526797,-0.721204714998718,-1
-1.3861693051034678,-0.8778047491070209,-1
-1.6237789321312432,-1.0536114295481327,-1
0.24315385165842376,0.15289410805524808,-1
0.4807634786861998,0.7403791418354624,-1
0.989926965174291,0.6744438239262088,-1
-1.0127827483455343,-0.7230993709059057,-1
0.9559827327417516,0.6408211690279213,-1
-0.571507726722522,-0.462888804774057,-1
-0.8430615861828373,-0.3979715182241051,-1
-1.0127827483455343,-0.7839584830075612,-1
0.7862615705790545,0.05712792766546441,-1
0.2770980840909633,0.44596399408804166,-1
-0.028400007801891572,-0.5312396817975817,-1
0.7523173381465151,1.1423721841692365,-1
1.465146219229843,0.5383452108262626,-1
-0.7072846564526797,-0.42931188649279317,-1
0.4807634786861998,0.8488279494187014,-1
-0.06234424023443081,-0.2611032323132508,-1
-1.0127827483455343,-0.7692569819984413,-1
-0.028400007801891572,-0.03081782978822454,-1
1.5669789165274612,0.16779727383417634,-1
-1.0467269807780737,-0.8605653036540046,-1
-1.4880020024010858,-0.9724703450679227,-1
-0.6733404240201403,-0.5700276219221785,-1
